id,name,birth_canton,lat,long,wikidata_uri
2427,Corseaux-sur-Vevey,VD,,,
2428,Rekingen,AG,,,
2429,Valeyres-sous-Rances,VD,,,
2430,"Bülach, Rafz (ZH)",ZH,,,
2431,"Dürrenroth",BE,,,
2432,"Endingen am Kaiserstuhl",Etranger,,,
2433,Sydney,Etranger,,,
2434,Ermensee,LU,,,
2435,"Glaris Sud",GL,,,
2436,Lignerolle,VD,,,
2437,Riaz,FR,,,
2438,"Gurtendorf bei Wabern",BE,,,
2439,Volketswil,ZH,,,
2440,Versam,GR,,,
2441,Erlenbach,ZG,,,
2442,Berne,LU,,,
2443,Comano,TI,,,
2444,"Erlenbach im Simmental",BE,,,
2445,Udupi,Etranger,,,
2446,Saillon,VS,,,
2447,Hagenbuch,ZH,,,
2448,Gordola,TI,,,
2449,Gossliwil,SO,,,
2450,"Rüfenach",AG,,,
2451,Stettlen,BE,,,
2452,Rohren-Toos,TG,,,
2453,Flims,GR,,,
2454,Trub,BE,,,
2455,Wildhaus,SG,,,
2456,"Bünzen",AG,,,
2457,Wavre,NE,,,
2458,Wauwil,LU,,,
2459,"Beinwil (Freiamt)",AG,,,
2460,Sonogno,TI,,,
2461,"Bosco Gurin",TI,,,
2462,Founex,VD,,,
2463,Prangins,VD,,,
2464,"Mittelhäusern",BE,,,
2465,Bettswil,ZH,,,
2466,"Bäretswil",ZH,,,
2467,Feusisberg,SZ,,,
2468,Pfungen,ZH,,,
2469,Badenweiler,Etranger,,,
2470,"Brügglen",SO,,,
2471,Bleiken,TG,,,
2472,Achern,Etranger,,,
2473,"Bodenfelde an der Weser (Basse-Saxe)",Etranger,,,
2474,"Bärschwil",SO,,,
2475,"Nänikon",ZH,,,
2476,"Schloss Reichenau",GR,,,
2477,"Köln am Rhein",Etranger,,,
2478,Salonique,Etranger,,,
2479,Agiez,VD,,,
2480,Klosters,GR,,,
2481,Chingford,Etranger,,,
2482,Wyden,AG,,,
2483,Noiraigue,NE,,,
2484,Veyrier,GE,,,
2485,Emmenweid,LU,,,
2486,Berlin,ZH,,,
2487,Broc,FR,,,
2488,"Sâles",FR,,,
2489,Worb,BE,,,
2490,"Trüllikon",ZH,,,
2491,Golaten,BE,,,
2492,Toledo,Etranger,,,
2493,Lungern,OW,,,
2494,Schafisheim,AG,,,
2495,Hammern,Etranger,,,
2496,Irgenhausen,ZH,,,
2497,Winznau,SO,,,
2498,Doncaster,Etranger,,,
2499,Vendlincourt,BE,,,
2500,Oberendingen,AG,,,
2501,"Arni bei Biglen",BE,,,
2502,Wollishofen,ZH,,,
2503,Constantinople,Etranger,,,
2504,Heidelsheim,Etranger,,,
2505,"Céligny",GE,,,
2506,Davos-Glaris,GR,,,
2507,Blonay,VD,,,
2508,Ursenbach,BE,,,
2509,Menzberg,LU,,,
2510,"Bâle",BS?,,,
2511,"Müswangen",LU,,,
2512,"Kämmoos/Bübikon",ZH,,,
2513,Oron-la-Ville,VD,,,
2514,Mosnang,SG,,,
2515,"Enge (auj. Zurich)",ZH,,,
2516,Ostermundigen,BE,,,
2517,"Somvix (Sumvigt)",GR,,,
2518,"Mühleberg",BE,,,
2519,Zoug,Zg,,,
2520,Pise,Etranger,,,
2521,"Splügen",GR,,,
2522,Filisur,GR,,,
2523,Ormalingen,BL,,,
2524,"Daucher-Alfermée",BE,,,
2525,Oberbuchsiten,SO,,,
2526,Schmitten,FR,,,
2527,Hilterfingen,BE,,,
2528,Gais,AR,,,
2529,"Rickenbach bei Wil",TG,,,
2530,Muri,BE,,,
2531,Metzerlen-Mariastein,SO,,,
2532,Bournemouth,Etranger,,,
2533,"Aesch bei Birmensdorf",ZH,,,
2534,"Angoulème",Etranger,,,
2535,Wildegg,AG,,,
2536,Padang,Etranger,,,
2537,Flums,SG,,,
2538,Endingen,AG,,,
2539,"Urnäsch",AR,,,
2540,Hottingen,ZH,,,
2541,"Cernobbio (Lombardie)",Etranger,,,
2542,Lommis,TG,,,
2543,Euseigne,VS,,,
2544,Bodio,TI,,,
2545,Kradolf,TG,,,
2546,Ringgenberg,BE,,,
2547,Givisiez,FR,,,
2548,Guemligen,BE,,,
2549,Sudbury,Etranger,,,
2550,"Brandenburg an der Havel",Etranger,,,
2551,Wattwil,SO,,,
2552,Weggis,LU,,,
2553,Vacallo,TI,,,
2554,Mauensee,LU,,,
2555,"Schöftland",AG,,,
2556,Kappelen,BE,,,
2557,Kobe,Etranger,,,
2558,Zollikofen,BE,,,
2559,Senarclens,VD,,,
2560,Soral,GE,,,
2561,Reust,BE,,,
2562,"Götighofen",TG,,,
2563,Daviaz,VS,,,
2564,Salvenach,FR,,,
2565,Wolhusen,LU,,,
2566,Conthey,VS,,,
2567,Vignogn,GR,,,
2568,Granges,VS,,,
2569,Anrath,Etranger,,,
2570,Lauterbrunnen,BE,,,
2571,Nebikon,LU,,,
2572,Schongau,LU,,,
2573,Sumvitg,GR,,,
2574,Sarn,GR,,,
2575,Reitnau,AG,,,
2576,Malters,LU,,,
2577,Epsach,BE,,,
2578,Sennwald,SG,,,
2579,Gebenstorf,AG,,,
2580,Montcherand,VD,,,
2581,Kesswil,TG,,,
2582,"Altstätten",ZH,,,
2583,"Neuegg (comm. Rüegsau)",BE,,,
2584,"Steinenbrünnen (comm. Wahlern)",BE,,,
2585,Dinhard,ZH,,,
2586,Adlikon,ZH,,,
2587,"Müllheim",TG,,,
2588,Niedermuhlern,BE,,,
2589,Courgevaux,FR,,,
2590,Silenen,UR,,,
2591,Beinwil,AG,,,
2592,Anchettes,VS,,,
2593,Portalban,FR,,,
2594,Gretschins,SG,,,
2595,"Rüti",GL,,,
2596,Itaslen,TG,,,
2597,Schwellbrunn,AR,,,
2598,Schmiedrued,AG,,,
2599,Bangerten,BE,,,
2600,Flerden,GR,,,
2601,"Wattwiller (Alsace)",Etranger,,,
2602,Seengen,AG,,,
2603,"Wängi",TG,,,
2604,"Spengelried (comm. Mühleberg)",BE,,,
2605,"Reppischmühle (comm. Dietikon)",ZH,,,
2606,Russo,TI,,,
2607,Neunforn,TG,,,
2608,Collombey-Muraz,VS,,,
2609,Arogno,TI,,,
2610,"Hemmerswil (auj. comm. Amriswil)",TG,,,
2611,"Chêne-Bourg",GE,,,
2612,Altendorf,SZ,,,
2613,Lampenberg,BL,,,
2614,Ebnat,SG,,,
2615,"Loèche",VS,,,
2616,Enggistein,BE,,,
2617,Nesslau,SG,,,
2618,"Bärenwil bei Langenbruck",BL,,,
2619,Tablat,SG,,,
2620,"Bovenden bei Göttingen",Etranger,,,
2621,Untervaz,GR,,,
2622,"Les Echerins (Lutry)",VD,,,
2623,Hellsau,BE,,,
2624,Signy-Avenex,VD,,,
2625,"Böblingen (Wurtemberg)",Etranger,,,
2626,Castiel,GR,,,
2627,Bussy,FR,,,
2628,Saint-Martin,VS,,,
2629,Aetingen,SO,,,
2630,Schlatt,ZH,,,
2631,"Lisora (comm. Monteggio)",TI,,,
2632,Plan-les-Ouates,GE,,,
2633,"Tägerwilen",TG,,,
2634,"San Vittore",GR,,,
2635,Busslingen,AG,,,
2636,"Obergösgen",SO,,,
2637,Egerkingen,SO,,,
2638,Naters,VS,,,
2639,Brig-Glis,VS,,,
2640,"Mariahilf (comm. Guin)",FR,,,
2641,Chalais,VS,,,
2642,"Saint-Pierre-de-Clages (comm. Chamoson)",VS,,,
2643,Grand-Lancy,GE,,,
2644,Hendschiken,AG,,,
2645,Gonten,AI,,,
2646,Starrkirch,SO,,,
2647,"Winkeln (comm. Saint-Gall)",SG,,,
2648,"Jouxtens-Mézery",VD,,,
2649,Ascona,TI,,,
2650,"L'Haÿ-les-Roses",Etranger,,,
2651,Andernach/Rhein,Etranger,,,
2652,Cambrai,Etranger,,,
2653,"Cincinnati, Ohio",Etranger,,,
2654,Schleswig,Etranger,,,
2655,Donzhausen,TG,,,
2656,"Küssnacht",SZ,,,
2657,"Wuppenau ou Wil","TG ou SG",,,
2658,Rebstein,SG,,,
2659,Sandgrub-Liebenau,Etranger,,,
2660,Gauselfingen,Etranger,,,
2661,Sankt-Fiden,SG,,,
2662,"Crest (Drôme)",Etranger,,,
2663,Bruzella,TI,,,
2664,Nuolen,SZ,,,
2665,Ems-Domat,GR,,,
2666,Villeret,BE,,,
2667,Aschaffenburg,Etranger,,,
2668,Olten,AG,,,
2669,Luino,Etranger,,,
2670,Malagny,GE,,,
2671,"Liepaja, (Russie, aujourd'hui Lettonie)",Etranger,,,
2672,"Witikon (auj. comm. Zurich)",ZH,,,
2673,Etoy,VD,,,
2674,Corsier,GE,,,
2675,Verscio,TI,,,
2676,Trogen,AI,,,
2677,"Dongio (Acquarossa)",TI,,,
2678,"Bioggio (Massagno)",TI,,,
2679,Camorino,TI,,,
2680,Melano,TI,,,
2681,"Wittwil (Staffelbach)",AG,,,
2682,"Morschwiller-le-Bas (Alsace)",Etranger,,,
2683,"Vernand-près-Lausanne",VD,,,
2684,"Sézegnin (comm. Avusy)",GE,,,
2685,Cugy,FR,,,
2686,Vailly-sur-Aisne,Etranger,,,
2687,"Ensisheim (Alsace)",Etranger,,,
2688,"Bürglen",UR,,,
2689,"Poissy, Seine-et-Oise",Etranger,,,
2690,"Berg (TG)",TG,,,
2691,"Göppingen (Bade)",Etranger,,,
2692,Rottenschwil,AG,,,
2693,"Frontenex (comm. Cologny)",GE,,,
2694,Matt,GL,,,
2695,"Möriken",AG,,,
2696,Steinegg,AI,,,
2697,"Schötz",LU,,,
2698,Gontenbad,AI,,,
2699,Eschlikon,TG,,,
2700,"Rünenberg",BL,,,
2701,"Schiltigheim (Basse-Alsace)",Etranger,,,
2702,"Böckten",BL,,,
2703,Tuggen,SZ,,,
2704,Einsiedeln,SZ?,,,
2705,Dallenwil,NW,,,
2706,Oberdorf,NW,,,
2707,"Näfels",OW,,,
2708,Engelberg,NW,,,
2709,Saxon,VS,,,
2710,Oberstrass,ZH,,,
2711,Aadorf,TG,,,
2712,Hemmental,SH,,,
2713,"Ründeroth b Köln",Etranger,,,
2714,Horn,Etranger,,,
2715,Fez,Etranger,,,
2716,Ruschein,GR,,,
2717,"Port Elizabeth",Etranger,,,
2718,Belfort,Etranger,,,
2719,"San Salvador",Etranger,,,
2720,Oehringen,Etranger,,,
2721,"Hall (Tirol)",Etranger,,,
2722,"Burnley (Lancashire)",Etranger,,,
2723,Buchholterberg,BE,,,
2724,"Québec",Etranger,,,
2725,Gilly,Etranger,,,
2726,Vinzel,VD,,,
2727,Berlin,"étranger",,,
2728,Coutance,GE,,,
2729,"Liebwalde (Prusse orientale)",Etranger,,,
2730,Maur,ZH,,,
2731,Bassins,VD,,,
2732,Tier,Etranger,,,
2733,"Lignières",NE,,,
2734,Colombo,Etranger,,,
2735,Bahia,Etranger,,,
2736,Hessen,Etranger,,,
2737,Acquarossa,TI,,,
2738,Wales,Etranger,,,
2739,"Thörigen",BE,,,
2740,Honnef,Etranger,,,
2741,"Friedrich-Wilhelms-Hütte (auj. Troisdorf)",Etranger,,,
2742,Laufen-Uhwiesen,ZH,,,
2743,"Fourneaux près de Modane",Etranger,,,
2744,"Hüttwilen",TG,,,
2745,"Zwochau (Saxe)",Etranger,,,
2746,Poznan,Etranger,,,
2747,"Rimini (Forli)",Etranger,,,
2748,"Asnières-sur-Seine (Ile-de-France)",Etranger,,,
2749,"Nimègue",Etranger,,,
2750,Chatillens,VD,,,
2751,"Les Planches-sur-Montreux",VD,,,
2752,Cracovie,Etranger,,,
2753,"Jessenetz bei Konitz",Etranger,,,
2754,"Rombach (comm. Küttigen)",AG,,,
2755,"Lecco (Come)",Etranger,,,
2756,"Stockach (Bade)",Etranger,,,
2757,"Lerbach (Hannover)",Etranger,,,
2758,Paderborn,Etranger,,,
2759,"Grünstadt",Etranger,,,
2760,"Fiesole, Florence",Etranger,,,
2761,Hildesheim,Etranger,,,
2762,"Fiaugères",FR,,,
2763,"Dippach (Luxembourg)",Etranger,,,
2764,"Myszków, près de Poznań (Prusse, auj. Pologne)",Etranger,,,
2765,"Puławy (Pologne autrichienne)",Etranger,,,
2766,Ersigen,BE,,,
2767,"Usingen (Hesse)",Etranger,,,
2768,Grosshockenheim,Etranger,,,
2769,"Beaumont (Auvergne)",Etranger,,,
2770,"Horn (auj. quartier de Brême)",Etranger,,,
2771,"Wesel (Rhénanie)",Etranger,,,
2772,"Pouilly-sur-Saône",Etranger,,,
2773,"Bobrezowo (gouvernement de Vologda, Russie)",Etranger,,,
2774,Praz,FR,,,
2775,Pfeffingen,BL,,,
2776,"Elberfeld (auj. Wuppertal)",Etranger,,,
2777,"Kastelruth (Tirol)",Etranger,,,
2778,"Radkersburg (Styrie)",Etranger,,,
2779,"Kremenets (Russie, auj. Ukraine)",Etranger,,,
2780,"Hechtsberg (Bade)",Etranger,,,
2781,Tschugg,BE,,,
2782,Bowil,BE,,,
2783,"St Veit an der Glan (Kärnten)",Etranger,,,
2784,"Esslingen am Neckar (Württemberg)",Etranger,,,
2785,"Pohlern bei Thoune",BE,,,
2786,"Ham bei Hamburg",Etranger,,,
2787,"Saint-Ay, Loiret",Etranger,,,
2788,Arnhem,Etranger,,,
2789,"Voerde in Westfalen",Etranger,,,
2790,Hittnau,ZH,,,
2791,"Guben (Basse-Lusace)",Etranger,,,
2792,"Kürenz (auj. quartier de Trèves)",Etranger,,,
2793,"Indersdorf (Bavière)",Etranger,,,
2794,"Brilon (Westphalie)",Etranger,,,
2795,Beiersdorf,Etranger,,,
2796,"Allondans (Franche-Comté)",Etranger,,,
2797,"Gernsbach (Bade)",Etranger,,,
2798,"Oetwil am See",ZH,,,
2799,"Berneck (Haute-Franconie)",Etranger,,,
2800,Kiev,Etranger,,,
2801,Charlottenburg,Etranger,,,
2802,Montevideo,Etranger,,,
2803,"Breckerfeld (Westphalie)",Etranger,,,
2804,Illnau,ZH,,,
2805,Unterlangenegg,BE,,,
2806,Chomutov,Etranger,,,
2807,Halberstadt,Etranger,,,
2808,"Forchheim (Saxe)",Etranger,,,
2809,Flamatt,FR,,,
2810,Phyangtong,Etranger,,,
2811,"La Joux",FR,,,
2812,"Sarrebourg (Moselle)",Etranger,,,
2813,Chavannes-sous-Orsonnens,FR,,,
2814,Bannes,Etranger,,,
2815,Rheinland,Etranger,,,
2816,"Lambach (Haute-Autriche)",Etranger,,,
2817,"Hochheim am Main (Hesse)",Etranger,,,
2818,"Mühlehorn",GL,,,
2819,Hauterive,FR,,,
2820,Lecce,Etranger,,,
2821,"Saint-Légier/La Chiésaz",VD,,,
2822,"Nalliers (Vendée)",Etranger,,,
2823,Bullet,VD,,,
2824,Rose-Hill,Etranger,,,
2825,"Sancoins, Cher",Etranger,,,
2826,Suchy,VD,,,
2827,"Rjeshitza, Rezekne",Etranger,,,
2828,Dabovo,Etranger,,,
2829,"Serrières",NE,,,
2830,"Neukirch an der Thur",TG,,,
2831,Amsteg,UR,,,
2832,"Pinneberg (Schleswig-Holstein)",Etranger,,,
2833,Cremin,VD,,,
2834,Paudex,VD,,,
2835,"Schussenried (Wurtemberg)",Etranger,,,
2836,"Gräbschen (près de Breslau)",Etranger,,,
2837,Schiers,GR,,,
2838,"Detmold (Westphalie)",Etranger,,,
2839,"Stettin (Poméranie, auj. Szczecin, Pologne)",Etranger,,,
2840,Posen/Poznan,Etranger,,,
2841,Altenklingen,TG,,,
2842,"Casale Monferrato (Piémont)",Etranger,,,
2843,Gryon,VD,,,
2844,"Cittadella (Padoue)",Etranger,,,
2845,Castro,TI,,,
2846,Pertuis,Etranger,,,
2847,Beatenberg,BE,,,
2848,Kernenried,BE,,,
2849,Livourne,Etranger,,,
2850,Chamonix,Etranger,,,
2851,Jekaterinoslaw,Etranger,,,
2852,Boulogne-sur-Mer,Etranger,,,
2853,"Montargis, Loiret",Etranger,,,
2854,"Kaiserslautern (Rhénanie-Palatinat)",Etranger,,,
2855,Dantzig,Etranger,,,
2856,Auboranges,FR,,,
2857,"Gagnac, Lot",Etranger,,,
2858,Saarburg,Etranger,,,
2859,Striegau,Etranger,,,
2860,"Saint-Pierre-de-Trivizy, Tarn",Etranger,,,
2861,"Frameries, Hainaut",Etranger,,,
2862,Cherbourg,Etranger,,,
2863,"La Neuveville",NE,,,
2864,"Saint-Pierre (Martinique)",Etranger,,,
2865,"Saint-Fort-sur-Gironde (Poitou-Charentes)",Etranger,,,
2866,"Capellades (Catalogne)",Etranger,,,
2867,Riedholz,SO,,,
2868,Douanne,BE,,,
2869,"Rougemont-le-Château, Belfort",Etranger,,,
2870,"Vic sur Seille",Etranger,,,
2871,Traiguen,Etranger,,,
2872,"Romans (Drôme)",Etranger,,,
2873,"Schwarmstedt (Basse-Saxe)",Etranger,,,
2874,"Kalisz (Pologne russe)",Etranger,,,
2875,Otelfingen,ZH,,,
2876,"Plzeň",Etranger,,,
2877,Idaho,Etranger,,,
2878,Montlingen,SG,,,
2879,Oberthal,BE,,,
2880,Flensbourg,Etranger,,,
2881,"Sasbach bei Achern (Forêt-Noire)",Etranger,,,
2882,Buttisholz,LU,,,
2883,Brunstatt,Etranger,,,
2884,Yiyang,Etranger,,,
2885,"Castelló de la Plana",Etranger,,,
2886,Buzau,Etranger,,,
2887,Losone,TI,,,
2888,Fontaines-sur-Grandson,VD,,,
2889,Zittau,Etranger,,,
2890,Lavey-Morcles,VD,,,
2891,Uetendorf,BE,,,
2892,"Altenbögge",Etranger,,,
2893,Trachselwald,BE,,,
2894,Cauderan,Etranger,,,
2895,Bristol,Etranger,,,
2896,Eggenburg,Etranger,,,
2897,Jaegerndorf,Etranger,,,
2898,Bitche,Etranger,,,
2899,Lodz,Etranger,,,
2900,Bursinel,VD,,,
2901,Wittlich,Etranger,,,
2902,"Schwenningen (Wurtemberg)",Etranger,,,
2903,Ixelles,Etranger,,,
2904,Erfurt,Etranger,,,
2905,Rubigen,BE,,,
2906,Mexico,Etranger,,,
2907,Geuensee,LU,,,
2908,Kosice,Etranger,,,
2909,Jauer,Etranger,,,
2910,Seon,AG,,,
2911,Jhelum,Etranger,,,
2912,Ilford,Etranger,,,
2913,Krefeld,Etranger,,,
2914,"Novi Sad",Etranger,,,
2915,"nord de la france",Etranger,,,
2916,Kladno,Etranger,,,
2917,"Villanueva de Cordoba",Etranger,,,
2918,"Meaux, Seine et Marne",Etranger,,,
2919,"Naumburg (Saale)",Etranger,,,
2920,Tarakan,Etranger,,,
2921,"Nove Mesto nad Metuji",Etranger,,,
2922,"Waltershausen (Thuringe)",Etranger,,,
2923,Sari,Etranger,,,
2924,"Empoli, Florence",Etranger,,,
2925,"Valentigney (Franche-Comté)",Etranger,,,
2926,Luck,Etranger,,,
2927,Moutiers,Etranger,,,
2928,Kaunas,Etranger,,,
2929,Iseltwald,BE,,,
2930,Insterburg,Etranger,,,
2931,Leiden,Etranger,,,
2932,"Figline Valdarno, Florence",Etranger,,,
2933,"Pontarlier, Doubs",Etranger,,,
2934,Cysoing,Etranger,,,
2935,"Selb (Bayern)",Etranger,,,
2936,"Bell (Eifel)",Etranger,,,
2937,Retford,Etranger,,,
2938,"Morlaix (Bretagne)",Etranger,,,
2939,Kalima,Etranger,,,
2940,Neishabour,Etranger,,,
2941,Ludwigshafen,Etranger,,,
2942,Rodewisch,Etranger,,,
2943,"Wernburg (Thuringe)",Etranger,,,
2944,"Hammond, Indiana",Etranger,,,
2945,"Fürth",Etranger,,,
2946,Pilsen,Etranger,,,
2947,St-Goarshausen,Etranger,,,
2948,Zrenjanin,Etranger,,,
2949,"Burg (Süderdithmarschen)",Etranger,,,
2950,Lommel,Etranger,,,
2951,Baarland,Etranger,,,
2952,Tinzen,GR,,,
2953,"Nordhausen/ Thüringen",Etranger,,,
2954,"Lice (kurde Piran, province de Diyarbakir)",Etranger,,,
2955,Bischofshofen,Etranger,,,
2956,Pelmonostor,Etranger,,,
2957,Salavaux,VD,,,
2958,Peterborough,Etranger,,,
2959,Pavie,Etranger,,,
2960,"Raiatea (Uturoa, Iles sous le vent)",Etranger,,,
2961,Norfolk,Etranger,,,
2962,"Umanak, Groenland",Etranger,,,
2963,Kampen,Etranger,,,
2964,Burgsteinfurt,Etranger,,,
2965,Schiedam,Etranger,,,
2966,Mayen,Etranger,,,
2967,Charmoille,JU,,,
2968,"Neuwiller, Haut-Rhin",Etranger,,,
2969,"Münchberg",Etranger,,,
2970,"Lüdinghausen","étranger",,,
2971,Tarbes,Etranger,,,
2972,Sainte-Elisabeth/Joliette,Etranger,,,
2973,Rheinbach,Etranger,,,
2974,Wikon,LU,,,
2975,Hard,Etranger,,,
2976,"Altötting",Etranger,,,
2977,"Casalmaggiore, Cremona",Etranger,,,
2978,Southampton,Etranger,,,
2979,Fachsenfeld,Etranger,,,
2980,"Bözen",AG,,,
2981,"Ornsköldsvik",Etranger,,,
2982,Blida,Etranger,,,
2983,Edesheim/Pfalz,Etranger,,,
2984,Wolfsburg,Etranger,,,
2985,Moers,Etranger,,,
2986,"Esslingen am Neckar",Etranger,,,
2987,Puerto-Rico,Etranger,,,
2988,Oran,Etranger,,,
2989,"Brownsville, Pennsylvanie",Etranger,,,
2990,"Neugersdorf in Sachsen",Etranger,,,
2991,Munich,"étranger",,,
2992,"Kansas City",Etranger,,,
2993,Turtmann,VS,,,
2994,"Sallanches, Haute-Savoie",Etranger,,,
2995,"Neumünster",Etranger,,,
2996,Gafsa,Etranger,,,
2997,Posen,Etranger,,,
2998,Palerme,Etranger,,,
2999,"Bad Essen",Etranger,,,
3000,Varnsdorf,Etranger,,,
3001,Colombes,Etranger,,,
3002,Oberzeiring,Etranger,,,
3003,Baden,ZH,,,
3004,Douala,Etranger,,,
3005,Cavergno,TI,,,
3006,Cambridge,Etranger,,,
3007,Aix-en-Provence,Etranger,,,
3008,Meldorf,Etranger,,,
3009,Anderlecht,Etranger,,,
3010,"Betschkerek im Banat",Etranger,,,
3011,Offenburg,Etranger,,,
3012,St-Aubin,NE,,,
3013,Backnang,Etranger,,,
3014,Arnsdorf,Etranger,,,
3015,Eisenberg,Etranger,,,
3016,Preonzo,TI,,,
3017,Grandfontaine,JU,,,
3018,Louvain,Etranger,,,
3019,Pistoia,Etranger,,,
3020,Hillegom,Etranger,,,
3021,Leonberg,Etranger,,,
3022,"Wohlen bei Bern",BE,,,
3023,Schweidnitz,Etranger,,,
3024,Minden,Etranger,,,
3025,Calw,Etranger,,,
3026,"Battle Creek",Etranger,,,
3027,Mittweida,Etranger,,,
3028,"Pont l'Evêque",Etranger,,,
3029,Hawai,Etranger,,,
3030,Eberbach,Etranger,,,
3031,Sulz,Etranger,,,
3032,"Neustadt an der Waldnaab",Etranger,,,
3033,Norwich,Etranger,,,
3034,Zweisimmen,BE,,,
3035,Aurillac,Etranger,,,
3036,"Shawinigan, Québec",Etranger,,,
3037,Schottland,Etranger,,,
3038,Malines,Etranger,,,
3039,Avereest,Etranger,,,
3040,Helpsen,Etranger,,,
3041,Meiningen,Etranger,,,
3042,Vichy,"étranger",,,
3043,"Ile de Wight",Etranger,,,
3044,"London (Ontario)",Etranger,,,
3045,"Hittisau, Vorarlberg",Etranger,,,
3046,Durban,Etranger,,,
3047,Oulu,Etranger,,,
3048,Cincinnati,Etranger,,,
3049,Germersheim,Etranger,,,
3050,Detmold,Etranger,,,
3051,Elze,Etranger,,,
3052,Vorau,Etranger,,,
3053,"Marburg an der Lahn",Etranger,,,
3054,"Speyer a. Rh.",Etranger,,,
3055,"Malmö",Etranger,,,
3056,Bludenz,Etranger,,,
3057,Wassenaar,Etranger,,,
3058,Autun,Etranger,,,
3059,Glogau,Etranger,,,
3060,Wahlern,BE,,,
3061,Pfronten-Heitlern,Etranger,,,
3062,Coblence,Etranger,,,
3063,"St. Urban",LU,,,
3064,Heffingen,Etranger,,,
3065,"Châteaudun",Etranger,,,
3066,Rocourt,Etranger,,,
3067,"Kortrÿk",Etranger,,,
3068,Vernon,Etranger,,,
3069,"Portici (Naples)",Etranger,,,
3070,Rosario,"étranger",,,
3071,"Momignies, Hainaut",Etranger,,,
3072,Merano,Etranger,,,
3073,Nenzing/Vorarlberg,Etranger,,,
3074,Putzleinsdorf,Etranger,,,
3075,Bazna,Etranger,,,
3076,Marl,Etranger,,,
3077,Biella,Etranger,,,
3078,Worms,Etranger,,,
3079,"Wauseon, Ohio",Etranger,,,
3080,Saint-Cloud,Etranger,,,
3081,Henniez,VD,,,
3082,"Penthéréaz",VD,,,
3083,Bussigny,VD,,,
3084,Champagne,VD,,,
3085,"La Côte-aux-Fées",NE,,,
3086,Gland,VD,,,
3087,Intragna,TI,,,
3088,"Chamalières",Etranger,,,
3089,"Colorado Springs",Etranger,,,
3090,Oberembrach,ZH,,,
3091,Holziken,AG,,,
3092,Lemgo,Etranger,,,
3093,Harare,Etranger,,,
3094,"Genève",Etranger,,,
3095,"Young America, Minnesota",Etranger,,,
3096,Mumpf,AG,,,
3097,Diepenbeek,Etranger,,,
3098,Zurich,Etranger,,,
3099,Etterbeek,Etranger,,,
3100,Quierschied,Etranger,,,
3101,Flawil,Etranger,,,
3102,Rabat,Etranger,,,
3103,Hoogezand-Sappemeer,Etranger,,,
3104,Neyruz,VD,,,
3105,Saigon,Etranger,,,
3106,Herzogenbuchsee,AG,,,
3107,Arcachon,Etranger,,,
3108,Sindelfingen,Etranger,,,
3109,Herznach,AG,,,
3110,Inkwil,BE,,,
3111,Diesbach,GL,,,
3112,Tanger,Etranger,,,
3113,"Oberbüren",SG,,,
3114,"Monforte de Lemos",Etranger,,,
3115,Remscheid,Etranger,,,
3116,Redcar,Etranger,,,
3117,Pfullendorf,Etranger,,,
3118,Bioggio,TI,,,
3119,"Diégo-Suarez (Madagascar)",Etranger,,,
3120,Cleveland,Etranger,,,
3121,Lugano-Castagnola,TI,,,
3122,"Bad Marienberg",Etranger,,,
3123,Entlebuch,Lucerne,,,
3124,Caransebes,Etranger,,,
3125,Winden,TG,,,
3126,Boppelsen,ZH,,,
3127,Bernex,GE,,,
3128,Reinsberg,Etranger,,,
3129,Hanau,Etranger,,,
3130,Etziken,SO,,,
3131,Coburg,Etranger,,,
3132,Frischborn,Etranger,,,
3133,Neustadt,Etranger,,,
3134,"Gmünd",Etranger,,,
3135,"Landsberg am Lech",Etranger,,,
3136,Gottlieben,TG,,,
3137,Herisau,AI,,,
3138,Uetikon,ZH,,,
3139,Timelkam,Etranger,,,
3140,Radolfzell,Etranger,,,
3141,Forch,ZH,,,
3142,"Boenigen ?",BE,,,
3143,"Montecatini Terme",Etranger,,,
3144,"San Valentino in Abruzzo Citeriore",Etranger,,,
3145,Terni,Etranger,,,
3146,Kilinochchi,Etranger,,,
3147,Soglio,GR,,,
3148,Sicile,Etranger,,,
3149,"Rieden (auj. comm. Wallisellen)",ZH,,,
3150,"Tägerig",AG,,,
3151,"Lödingen",Etranger,,,
3152,Oleyres,VD,,,
3153,"Oberschmitten bei Darmstadt",Etranger,,,
3154,"Ménières",FR,,,
3155,"Kappel am Albis",ZH,,,
3156,Ursins,VD,,,
3157,Vex,VS,,,
3158,Ayent,VS,,,
3159,"Kempten (auj. Wetzikon)",ZH,,,
3160,Mattwil,TG,,,
3161,"(Fridolin) à Sedel (comm. Münchwilen)",TG,,,
3162,Davos-Platz,GR,,,
3163,Hornussen,AG,,,
3164,Prague,"étranger",,,
3165,Hedingen,ZH,,,
3166,"Le Fleix (Dordogne)",Etranger,,,
3167,"Tangermünde (Prusse)",Etranger,,,
3168,Toluca,Etranger,,,
3169,"Geilenkirchen-Hünshoven",Etranger,,,
3170,Reutlingen,Etranger,,,
3171,Bischwiller,Etranger,,,
3172,Toffen,BE,,,
3173,"Colonie Alsen sur le Wannsee (Berlin)",Etranger,,,
3174,"Fréjus",Etranger,,,
3175,Vincennes,Etranger,,,
3176,Diepoldsau,SG,,,
3177,Nakel,Etranger,,,
3178,Essertines-sur-Yverdon,VD,,,
