id,name,birth_canton,lat,long,wikidata_uri
143,Massongex,VS,,,
144,Eglisau,ZH,47.57738,8.52122,https://www.wikidata.org/wiki/Q22376806
145,Meiringen,BE,,,
146,St. Josefen,SG,47.4246,9.33571,https://www.wikidata.org/wiki/Q1703664
147,Schönenwerd,SO,47.3691,8.00167,https://www.wikidata.org/wiki/Q22548796
148,Mümliswil,SO,47.342881,7.703711,https://www.wikidata.org/wiki/Q121434809
149,Verbier,VS,46.1,7.2166666666667,https://www.wikidata.org/wiki/Q688517
150,Cologny,GE,46.216666666667,6.1833333333333,https://www.wikidata.org/wiki/Q69245
151,Zurzach,AG,,,
152,Faido,TI,,,
153,Alexandrie,Etranger,,,
154,Samedan,GR,,,
155,Lyss,BE,,,
156,Konolfingen,BE,46.87909,7.62013,https://www.wikidata.org/wiki/Q22552090
157,Sion,VS,,,
158,Engelberg,OW,,,
159,Sierre,VS,46.29192,7.53559,https://www.wikidata.org/wiki/Q22623308
160,Cadiz,Etranger,,,
161,Stans,NW,,,
162,Le Sentier,VD,46.616666666667,6.2333333333333,https://www.wikidata.org/wiki/Q3058100
163,Ottenbach,ZH,,,
164,Chêne-Bougeries,GE,46.183333333333,6.1833333333333,https://www.wikidata.org/wiki/Q69530
165,Oregon,Etranger,,,
166,Lugano,TI,,,
167,Herzogenbuchsee,BE,47.18795,7.7062,https://www.wikidata.org/wiki/Q22619637
168,Sachseln,OW,46.86718,8.23344,https://www.wikidata.org/wiki/Q22374565
169,Chancy,GE,,,
170,Nancy,Etranger,48.692777777778,6.1836111111111,https://www.wikidata.org/wiki/Q40898
171,Rüdlingen,SH,47.566666666667,8.5663888888889,https://www.wikidata.org/wiki/Q66796
172,Wettingen,AG,,,
173,Bellinzona,TI,46.195555,9.023809,https://www.wikidata.org/wiki/Q64044
174,Petit-Veyrier,GE,,,
175,Perly-Certoux,GE,,,
176,New York,Etranger,,,
177,Landecy,GE,46.1446,6.1294,https://www.wikidata.org/wiki/Q3217042
178,Lyon,Etranger,,,
179,Mont-sur-Rolle,VD,,,
180,Bex,VD,46.2503,7.013,https://www.wikidata.org/wiki/Q56273444
181,Peissy,GE,46.2111,6.0269,https://www.wikidata.org/wiki/Q56261096
182,Sécheron,GE,46.221474,6.143575,https://www.wikidata.org/wiki/Q2405588
183,Veytaux,VD,46.42129,6.93048,https://www.wikidata.org/wiki/Q22419098
184,Vernier,GE,,,
185,Genthod,GE,,,
186,Hombrechtikon,ZH,47.25298,8.77212,https://www.wikidata.org/wiki/Q22635601
187,Trogen,AR,,,
188,Niederweningen,ZH,,,
189,Monthey,VS,46.25,6.95,https://www.wikidata.org/wiki/Q64051
190,Churwalden,GR,46.78143,9.54377,https://www.wikidata.org/wiki/Q56512215
191,Balgach,SG,47.40544,9.6095,https://www.wikidata.org/wiki/Q56447093
192,Spiez,BE,,,
193,Andermatt,UR,46.63565,8.59388,https://www.wikidata.org/wiki/Q56435547
194,Turin,VS,,,
